CAR_ID,FAILURE_TYPE,ENGINE_RUN_TIME,ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,FUEL_AIR_COMMANDED_EQUIV_RATIO,ABSOLUTE_BAROMETRIC_PRESSURE,RELATIVE_THROTTLE_POSITION,INTAKE_AIR_TEMP,TIMING_ADVANCE,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,CONTROL_MODULE_VOLTAGE,COMMANDED_EVAPORATIVE_PURGE
9A3B9B2E,Catalytic Converter Failure,3028.4,2129.6,24.4,16.879,54.413,91.0,4.36406,-4.58222,62.794,60.243,47.059,21.747,39.279,13.687,1.007,100.644,0.0,35.0,18.67,493.665,477.998,13.153,57.801
7EC2E54F,EVAP System Fault,5992.9,1135.9,36.5,20.137,28.96,63.4,4.86007,-19.07794,62.173,48.84,50.279,18.927,35.638,14.549,0.994,100.334,1.5,43.9,2.123,461.767,267.936,14.375,0.0
B0572463,Catalytic Converter Failure,5763.7,1124.3,12.4,19.968,47.296,60.1,0.47013,-3.10543,51.767,66.38,54.337,16.078,35.111,21.315,1.006,101.891,5.333,35.5,23.695,419.339,390.067,13.695,24.806
F670116F,Throttle Body Fault,4247.6,942.0,0.0,39.186,62.445,56.2,0.60767,5.13907,26.775,52.664,27.732,22.214,35.822,17.925,0.986,100.287,4.271,44.2,0.92,458.213,443.558,14.097,1.993
608A96B3,O2 Sensor Failure,1553.0,1243.9,9.9,14.855,14.767,60.6,11.91594,36.25617,34.282,20.781,59.462,19.571,31.765,20.561,0.896,101.508,6.33,27.6,2.297,382.912,476.302,14.375,0.0
E6C61D8E,Engine Overheating,3771.4,1431.1,12.1,20.334,27.874,130.6,1.09155,1.16934,21.972,49.811,47.059,20.008,34.646,23.218,1.154,100.734,0.0,26.0,-5.164,545.702,381.385,13.995,10.406
46EBEEBC,Crankshaft Position Sensor Failure,3018.3,27.5,56.6,21.035,13.144,-3.6,4.72255,82.03298,78.249,75.482,56.197,18.412,31.93,17.439,1.227,100.148,3.364,38.6,497.544,332.49,347.048,99.318,30.396
BA7624FD,O2 Sensor Failure,5133.6,93.8,17.0,15.904,48.982,77.5,10.10312,36.53137,25.835,40.139,56.907,16.851,41.642,22.298,0.908,101.304,1.288,39.8,-1.581,567.057,236.558,13.734,25.288
50245226,Alternator Failure,2981.9,1161.9,29.2,25.705,10.21,75.3,0.229,-1.94632,27.775,63.455,58.23,17.095,39.448,12.318,1.003,100.491,1.891,46.0,21.489,445.991,204.069,11.287,40.763
3337AC31,Catalytic Converter Failure,4782.7,1324.8,29.6,21.749,33.898,77.9,2.76353,-1.11013,18.279,44.268,49.545,17.766,38.182,19.09,0.982,100.0,0.0,43.8,12.154,338.85,321.302,13.964,0.0
ED02EDA5,Alternator Failure,4149.3,1478.2,20.6,12.484,41.194,73.3,2.7798,-0.55704,29.821,59.312,51.205,16.078,40.335,21.796,1.007,101.806,0.205,44.7,9.557,420.631,451.406,10.573,21.22
09BE2048,Transmission Slip,4059.4,3047.1,2.8,19.84,96.72,91.0,2.7096,4.96625,25.908,68.933,50.618,16.113,35.891,23.017,0.966,101.165,0.0,49.4,1.961,465.446,280.273,14.015,0.0
F21DA545,Catalytic Converter Failure,928.6,1122.3,27.4,23.067,26.86,75.5,1.78086,6.23107,38.913,75.132,51.686,16.078,35.98,19.045,1.002,100.801,0.805,47.4,16.778,631.366,560.358,13.635,13.72
51343947,Catalytic Converter Failure,1891.3,1913.7,15.9,22.305,45.497,90.0,2.54683,4.35119,52.88,46.304,47.837,21.148,37.469,22.94,1.003,100.223,4.778,34.7,11.362,482.126,455.906,13.437,0.0
2E39CA56,O2 Sensor Failure,517.1,1874.0,17.3,22.331,6.003,90.8,13.1379,32.05506,36.973,32.512,47.93,16.078,35.038,19.948,0.822,100.181,3.84,31.8,12.267,560.614,388.782,13.881,0.0
EFA82D1A,Throttle Body Fault,2825.6,569.2,38.6,58.05,36.045,69.5,2.64652,3.11784,37.423,41.443,18.997,17.067,32.687,13.905,1.0,101.349,2.214,33.6,15.567,560.044,413.862,13.759,6.575
B440F65E,Engine Overheating,2570.5,2132.0,18.3,22.585,20.75,139.7,2.61446,-1.58095,27.582,61.026,54.085,16.393,37.588,16.147,1.098,100.037,3.864,48.6,0.086,570.146,398.495,13.795,0.0
ABD0D274,O2 Sensor Failure,191.4,1348.6,36.1,20.883,65.025,77.1,18.35084,38.9886,30.031,20.426,49.76,20.939,37.131,21.935,0.826,100.0,5.218,42.4,23.191,709.816,283.644,13.729,0.0
553AE434,Alternator Failure,1041.7,2028.5,10.8,13.043,44.241,62.6,3.53897,-0.83459,22.735,35.442,56.528,18.15,37.066,24.214,1.008,100.43,0.0,37.7,18.668,424.571,280.54,12.001,18.905
CDC9D25B,Alternator Failure,3188.3,1330.0,32.9,31.242,28.053,91.0,2.57686,4.29123,58.395,65.032,52.881,16.701,31.765,11.615,0.995,102.0,4.3,40.2,11.343,436.301,251.453,11.607,34.714
04FC0D9B,Throttle Body Fault,877.1,1676.4,59.3,42.617,40.692,85.4,0.89267,5.04509,34.322,63.754,32.969,18.884,36.203,9.315,0.988,101.987,3.358,39.5,10.002,593.985,482.322,13.753,0.0
DD331E4B,Thermostat Stuck Open,4967.4,1158.1,18.7,14.509,67.633,59.1,-5.41929,-5.89599,54.805,59.427,50.352,19.887,32.673,22.585,1.093,101.055,0.0,43.9,17.295,445.708,309.444,13.747,0.0
1EE08487,EVAP System Fault,2226.0,1025.5,17.3,19.883,18.728,68.2,4.08981,5.20327,54.622,41.274,48.246,18.894,34.218,16.788,1.003,100.441,2.579,47.0,-3.682,533.407,136.999,13.632,0.0
B70BA274,Healthy,2972.2,1338.0,36.1,15.267,35.805,60.3,2.39741,0.65629,38.582,71.857,51.577,16.779,40.34,21.38,1.01,101.18,0.055,45.8,10.254,609.143,522.4,13.824,17.919
33BCC8F1,Throttle Body Fault,1240.0,1077.0,36.8,54.234,35.281,67.8,0.71624,-0.26415,65.471,61.895,23.917,22.511,38.093,21.385,0.995,102.0,5.585,48.2,11.169,482.891,153.078,13.881,42.371
E8151221,O2 Sensor Failure,4069.7,1390.9,17.2,19.298,27.298,61.2,16.00893,21.00541,28.682,15.713,53.656,22.464,32.777,23.45,0.891,100.0,4.056,39.0,6.174,573.083,356.288,13.837,66.373
E325B083,Engine Overheating,1492.1,1092.1,22.4,16.355,21.157,135.4,1.26406,-2.07413,24.59,73.724,51.084,16.078,35.144,16.691,1.18,100.745,1.657,43.3,1.663,573.192,400.627,13.772,41.817
772D62B9,Thermostat Stuck Open,1026.7,1128.1,23.7,20.049,31.115,51.1,-11.43608,-4.57332,30.821,22.819,47.059,18.255,40.831,15.126,1.175,100.164,0.0,32.7,14.451,425.387,294.203,13.566,0.0
3CBC2A6F,Engine Overheating,2401.4,517.0,35.0,18.701,8.151,141.7,0.22465,0.6958,41.915,29.477,49.669,22.477,32.013,25.717,1.099,101.264,0.0,45.3,1.984,601.497,420.441,14.113,0.0
223F3C28,EVAP System Fault,4819.2,865.4,16.3,16.161,41.529,82.2,7.99662,-21.0922,25.606,12.172,47.059,19.632,31.765,22.714,1.0,101.579,3.286,39.2,7.176,475.739,396.023,13.703,0.0
3101F29D,Transmission Slip,1590.6,3675.4,0.0,18.473,92.208,63.8,-1.5625,-1.29334,31.439,27.119,47.059,16.078,45.748,21.086,0.974,100.38,1.116,39.1,19.879,430.711,337.637,13.715,70.234
3F59B564,EVAP System Fault,3321.7,1674.9,29.5,13.578,33.75,65.6,5.07568,-14.93143,46.48,65.685,52.742,22.596,31.829,17.355,0.997,100.38,0.0,34.7,18.212,475.353,447.39,13.745,0.0
7052BC5F,MAP Sensor Failure,5135.8,848.6,42.9,24.248,18.336,90.9,10.16623,13.99429,14.223,38.283,55.779,20.67,35.798,18.528,0.988,100.688,3.767,45.0,1.048,432.763,246.326,14.009,0.0
039063EF,MAP Sensor Failure,5439.4,1608.5,36.4,20.872,88.215,91.0,-8.80238,-12.70733,99.362,20.582,58.682,17.443,37.954,18.095,0.998,100.0,0.051,34.4,30.936,295.077,268.557,13.964,35.342
560785C0,Throttle Body Fault,3460.4,1111.4,6.7,0.0,35.951,90.3,-1.19793,11.09105,53.265,33.702,74.309,23.069,35.386,30.73,0.989,100.888,1.308,44.2,11.675,531.067,251.427,13.923,24.036
08D89054,Thermostat Stuck Open,928.2,2035.8,30.9,17.134,43.176,64.8,-4.38406,-11.33127,28.663,42.75,53.709,18.155,37.338,23.246,1.175,101.693,4.664,40.8,5.435,450.0,313.183,14.074,10.434
78D558E4,Healthy,2239.9,2187.4,13.2,22.634,46.833,87.2,4.52787,-2.14601,23.86,33.374,52.664,16.75,31.765,17.978,1.011,101.24,3.397,48.0,14.566,179.658,219.208,13.969,38.241
27ECA25E,MAP Sensor Failure,6436.3,2342.3,33.4,17.226,53.925,35.9,0.76357,-7.15202,60.931,67.283,47.059,20.755,37.245,20.018,0.981,100.469,1.666,44.2,27.207,503.901,377.177,14.255,20.379
804095D2,Crankshaft Position Sensor Failure,1432.3,40.8,22.5,19.039,28.524,-4.4,2.49424,62.6042,18.646,61.837,51.122,20.45,40.424,18.493,1.166,100.236,5.101,37.6,304.373,407.588,247.969,47.081,90.077
5A7D5456,Alternator Failure,3683.9,865.7,33.4,8.709,46.022,83.7,1.25079,-0.43248,30.724,19.027,52.174,26.228,41.39,26.329,0.995,100.188,5.346,40.9,16.005,430.72,522.4,10.905,96.851
47B1EC8C,Thermostat Stuck Open,4115.4,872.0,75.9,15.333,38.606,47.8,-4.47307,-11.13206,28.06,45.418,51.532,17.306,36.933,14.608,1.152,100.138,1.52,35.9,-12.676,433.572,300.342,13.754,16.1
87A325FC,Healthy,6670.6,1605.2,40.8,17.655,35.153,72.2,2.58494,0.25683,49.217,53.764,56.081,17.463,39.328,20.585,1.003,100.327,1.707,51.1,30.573,644.9,302.197,13.842,100.0
215AB2DE,EVAP System Fault,5907.7,922.9,0.0,18.642,22.809,86.9,6.48938,5.47239,67.982,24.314,51.372,27.688,31.765,23.675,1.003,101.061,4.033,43.1,3.825,596.08,233.383,13.987,0.0
A2E222A4,EVAP System Fault,458.7,1633.0,32.5,19.238,20.445,67.8,6.58513,-21.27806,68.15,64.086,53.802,16.078,35.237,18.074,0.996,100.618,0.0,49.1,17.933,625.819,271.64,13.969,0.0
4F1D4F33,Engine Overheating,1751.3,916.9,16.9,16.893,45.102,120.6,5.4688,0.34406,23.145,28.382,49.259,16.078,35.214,14.071,1.133,101.097,0.0,42.5,0.289,550.418,384.686,13.682,25.152
73AB3D7B,Crankshaft Position Sensor Failure,1239.6,13.1,0.1,17.377,21.669,-5.0,2.08048,25.33802,18.0,53.624,50.75,16.078,33.366,19.71,1.249,100.0,2.551,33.0,464.511,254.776,458.904,49.384,81.762
EEE37F79,Throttle Body Fault,3415.3,1572.1,7.2,34.837,46.582,90.5,1.21256,12.02968,18.0,37.901,36.734,23.665,45.281,23.933,0.988,101.283,0.0,39.0,8.341,460.105,359.884,13.985,27.622
8B1B999A,O2 Sensor Failure,4950.7,1817.0,10.9,23.07,40.523,91.0,19.78194,35.81484,53.543,54.841,53.275,17.378,33.07,21.834,0.878,100.703,6.414,41.2,-2.765,534.812,102.571,13.636,33.726
8D5FD120,Healthy,5987.2,1458.2,4.2,22.151,26.393,91.0,-1.47879,-0.55258,32.543,24.503,56.895,18.3,39.25,20.557,1.002,102.0,0.838,43.3,-1.77,319.768,253.113,13.906,0.0
2796671B,Throttle Body Fault,5291.9,1334.8,11.0,0.0,42.511,48.9,1.38547,-2.69066,45.014,69.64,64.349,19.129,43.38,18.727,0.993,100.189,4.144,37.9,2.884,450.312,241.447,13.699,36.421
6D73196B,MAP Sensor Failure,5554.3,1392.7,32.4,13.815,4.216,90.6,9.53512,23.83629,14.567,64.863,52.129,18.776,31.765,22.327,0.997,101.751,2.761,53.6,-12.127,580.197,425.636,13.988,41.983
D7884092,O2 Sensor Failure,3581.1,969.3,11.5,19.573,33.782,91.0,18.64804,22.45419,44.69,46.908,51.512,16.078,31.765,18.004,0.873,100.0,1.967,47.7,23.691,619.09,249.283,13.933,0.0
C01F587B,EVAP System Fault,3259.0,625.1,18.7,15.41,43.913,80.7,6.36616,0.73264,34.258,47.787,47.867,20.451,31.765,14.122,0.997,100.473,0.58,53.4,9.91,413.673,336.322,13.982,0.0
43465B59,Thermostat Stuck Open,7046.6,2370.1,17.8,19.202,5.325,50.0,-5.8326,-4.35756,55.867,67.778,51.434,17.694,31.972,24.028,1.152,101.009,1.676,35.8,12.738,407.19,280.555,13.552,17.653
A751CB00,Healthy,5065.1,1023.0,33.1,15.583,46.685,91.0,2.41752,-1.23856,39.243,41.338,61.382,19.858,34.1,20.551,0.992,102.0,5.606,50.4,13.974,543.104,221.863,13.66,20.135
971B8178,Transmission Slip,5954.3,3680.2,22.7,21.891,89.802,76.8,-1.3716,-0.89203,43.338,40.062,49.339,21.352,40.038,13.861,0.96,101.111,3.617,46.8,14.246,252.432,200.022,13.941,8.606
4614FCE1,O2 Sensor Failure,165.2,818.8,40.5,17.452,7.098,81.1,10.43936,23.54297,61.415,39.117,49.299,16.078,32.756,16.743,0.87,101.672,2.155,50.8,3.153,505.437,218.329,13.669,10.103
F4C41D66,Crankshaft Position Sensor Failure,2568.6,69.4,0.7,23.843,29.598,-5.9,3.58159,34.57764,33.239,59.79,55.266,17.284,33.273,18.743,1.114,100.0,2.668,43.0,266.766,398.133,387.693,42.347,0.474
28B63822,EVAP System Fault,6965.5,1284.7,31.1,19.488,18.068,62.5,6.20509,0.6655,40.363,47.358,47.235,20.626,33.821,18.884,1.02,100.553,0.0,40.2,8.985,414.339,435.049,13.931,0.0
9BF8D6D2,Thermostat Stuck Open,376.2,768.0,14.1,16.988,46.906,65.3,-13.38239,-4.65869,34.867,50.07,52.059,16.327,32.001,23.575,1.103,101.143,0.0,39.8,1.374,442.176,306.795,14.003,17.493
377B0BED,Healthy,1647.6,793.3,48.5,17.793,35.007,91.0,0.66193,1.12641,42.595,50.128,59.443,19.234,36.026,22.403,0.981,101.532,0.0,41.6,5.88,425.342,428.378,13.888,0.0
BB960F60,MAP Sensor Failure,1862.0,979.7,25.0,14.188,50.735,81.6,1.14181,15.16088,96.757,49.081,48.263,18.663,35.682,24.408,0.989,100.272,2.878,50.7,28.723,515.685,450.708,14.005,64.985
558668AB,O2 Sensor Failure,1347.0,2414.5,30.8,24.447,33.579,91.0,10.53997,24.96018,21.836,74.258,58.3,19.028,33.195,20.456,0.885,100.812,0.682,40.2,24.18,515.037,422.232,13.387,15.737
87FB6C71,Crankshaft Position Sensor Failure,3444.3,14.8,30.2,18.93,12.588,0.1,-1.5625,65.80904,22.265,40.522,47.673,16.078,37.527,19.605,1.228,100.106,0.0,39.9,478.746,525.394,394.668,13.821,0.0
58348F40,Healthy,2088.4,1339.4,39.0,15.419,70.477,82.3,2.63057,-6.44661,60.788,25.241,54.388,28.09,35.254,21.398,1.005,100.031,0.0,45.3,11.917,464.542,522.4,13.776,29.487
79383F81,Thermostat Stuck Open,4197.7,1033.0,35.2,20.897,33.395,44.9,-7.85459,-17.32124,51.663,58.841,57.281,24.75,34.291,23.793,1.099,100.988,2.084,27.2,7.121,411.608,283.869,13.878,36.458
4B3FA53A,Engine Overheating,4184.9,1012.7,35.5,21.12,12.777,128.6,3.21569,0.63689,41.136,41.809,47.059,24.789,39.464,19.024,1.119,101.574,1.718,37.2,-7.695,546.095,381.659,13.791,0.0
24C19DC3,O2 Sensor Failure,2549.0,1684.8,55.6,21.174,38.418,91.0,16.38217,28.34051,45.483,31.554,53.129,22.562,36.161,19.757,0.853,101.591,6.284,43.0,-3.06,510.09,361.845,13.825,3.779
8A52161A,Engine Overheating,1566.3,1712.9,42.3,22.845,13.519,120.8,1.96333,-1.53383,46.931,16.663,51.287,25.587,37.576,19.66,1.13,100.0,0.0,50.6,-9.136,547.966,382.969,14.147,57.129
42C2DA0A,MAP Sensor Failure,464.0,1862.6,27.8,16.856,13.666,65.2,11.20482,10.94959,20.138,42.777,55.196,22.981,36.214,18.436,1.0,101.327,1.153,35.9,12.555,644.9,63.126,13.815,33.548
50F9363D,MAP Sensor Failure,4532.4,678.8,0.0,21.142,28.613,91.0,1.84556,9.03523,29.697,32.698,56.812,18.103,38.281,26.458,0.995,100.915,3.747,50.2,-1.77,449.449,499.537,13.841,0.0
B50C44A9,Thermostat Stuck Open,165.4,1681.9,33.6,21.393,37.145,53.3,-5.12307,-12.12038,37.382,59.956,55.236,23.0,37.159,17.636,1.062,100.828,2.62,34.5,19.131,418.353,288.928,13.548,100.0
0B999D38,Catalytic Converter Failure,3881.6,1862.8,44.0,13.529,32.726,79.6,-0.46605,-4.87536,30.888,42.574,55.454,20.888,33.684,19.62,0.981,100.0,0.0,42.0,14.506,608.951,553.959,13.743,43.733
C0461745,Alternator Failure,63.9,806.6,39.6,8.175,14.581,89.8,2.31411,2.43369,48.382,54.376,48.386,22.788,37.857,20.915,1.007,100.798,0.0,42.6,-6.166,440.952,522.4,11.327,18.113
598A19FB,Catalytic Converter Failure,1898.3,740.6,46.9,14.675,44.678,78.3,2.57465,-5.77829,47.557,59.939,50.49,16.078,40.888,22.398,0.999,100.823,0.314,37.6,30.158,452.332,406.607,13.594,17.895
934990F0,MAP Sensor Failure,2170.2,948.2,45.7,19.154,91.734,89.2,-13.45942,-17.3186,100.157,51.17,48.104,17.149,37.278,19.568,0.989,100.0,1.925,47.3,18.941,357.047,247.201,13.501,50.721
044676C2,EVAP System Fault,3572.0,1555.4,22.5,18.897,33.335,85.6,3.57084,4.5536,34.735,46.221,52.22,24.295,40.23,24.348,0.998,101.184,3.387,43.9,9.299,383.651,465.885,13.301,0.0
FA5C6DAE,Throttle Body Fault,995.4,1010.7,24.6,37.026,43.535,91.0,0.91292,5.70871,64.44,89.412,35.411,18.872,39.433,20.191,0.994,100.459,0.448,35.7,12.284,407.134,293.819,14.125,26.762
C3DDD952,Crankshaft Position Sensor Failure,5492.0,53.0,35.8,17.747,23.936,1.6,2.06065,80.81514,18.741,52.517,50.861,16.988,42.654,19.905,1.024,102.0,3.172,46.0,235.472,518.177,359.94,78.4,0.0
CCB11B49,Healthy,1118.4,1163.6,26.3,19.053,38.943,90.9,1.17829,3.37068,29.641,57.395,51.57,21.858,42.553,19.161,1.003,101.915,0.935,39.0,13.058,450.253,323.362,13.883,11.722
259B9907,Thermostat Stuck Open,6311.2,769.8,25.6,30.0,4.906,50.3,-11.33375,-14.42904,23.079,48.001,55.786,25.844,40.784,13.333,1.061,100.779,0.0,34.9,-13.465,420.081,290.224,14.024,22.47
981DD836,MAP Sensor Failure,928.6,1733.5,39.4,21.534,18.733,48.0,13.35656,21.24462,20.977,64.282,50.16,19.025,33.058,15.667,1.021,100.0,0.459,54.2,16.397,644.9,318.539,14.181,20.033
185AFD88,Engine Overheating,1449.8,820.6,24.6,21.744,14.806,129.5,0.27396,3.71878,43.338,35.007,53.991,22.741,32.309,17.988,1.053,102.0,4.441,44.5,-6.529,545.058,380.934,14.066,0.0
F37A0D1C,Catalytic Converter Failure,1836.3,231.0,54.8,15.577,23.293,82.8,0.85755,3.49827,36.465,44.752,51.544,20.789,34.738,24.004,1.005,101.138,3.279,42.4,-5.754,520.097,469.831,13.733,68.619
2B253A3C,Crankshaft Position Sensor Failure,5462.4,15.0,13.2,20.632,26.677,-5.9,0.61732,39.27133,45.06,44.298,47.059,16.078,35.919,21.236,0.996,102.0,5.412,44.7,297.682,393.452,480.887,24.262,38.389
61D71DEF,MAP Sensor Failure,6547.8,1302.7,56.0,17.36,95.265,76.8,-5.99847,-24.97287,99.457,45.027,50.901,22.562,34.652,20.627,1.006,100.0,0.0,50.7,14.543,463.302,451.986,13.799,49.688
6FEB1F63,Thermostat Stuck Open,5526.3,1160.8,43.2,18.522,32.992,48.0,-13.88971,-11.46449,52.93,18.871,50.433,19.19,31.765,20.6,1.172,100.465,0.0,29.4,23.341,423.508,292.794,13.255,43.552
9F418D35,EVAP System Fault,6276.7,1109.8,46.5,19.325,43.119,31.9,9.22831,-18.15197,35.483,59.894,54.069,21.383,33.094,20.464,1.001,102.0,4.775,46.6,5.785,516.689,430.033,13.611,0.0
287EF699,Crankshaft Position Sensor Failure,5645.3,0.9,0.5,18.131,13.328,-5.4,4.09225,19.70348,54.6,45.057,49.511,21.799,37.038,20.787,0.707,101.1,2.309,32.4,296.5,523.174,234.465,43.764,39.763
069AE785,Engine Overheating,5881.9,1409.0,0.0,19.576,31.273,138.6,-0.19723,0.38316,20.085,18.243,52.308,17.791,38.516,17.398,1.124,101.591,0.0,36.4,3.64,590.122,412.478,13.422,10.657
854D0B7F,EVAP System Fault,6296.6,1076.4,19.9,16.352,49.573,70.2,4.01963,-0.52296,27.268,47.895,53.89,19.111,42.496,17.407,1.01,100.95,1.138,28.8,26.928,596.117,351.866,14.375,0.0
BEB303CE,EVAP System Fault,4843.1,1634.8,18.0,19.426,23.664,78.8,6.68275,5.81761,38.277,41.611,53.358,25.449,31.765,17.826,1.012,100.456,2.915,47.9,24.304,444.454,224.598,13.901,0.0
5B15FD9E,MAP Sensor Failure,1657.9,1280.4,62.2,16.788,62.878,61.9,2.65196,-18.92881,51.436,57.913,52.704,19.685,33.258,20.067,0.991,101.008,6.558,53.3,8.261,586.465,346.47,13.611,39.88
D87FCE8D,Engine Overheating,6093.1,1047.8,48.7,16.621,31.589,140.1,3.27861,3.65512,49.336,56.213,55.079,19.699,39.398,20.382,1.141,102.0,1.712,49.4,-8.668,587.289,410.495,13.962,45.013
9ECEE128,Transmission Slip,2693.8,2452.8,11.0,19.694,99.172,91.0,3.32795,-1.9723,26.049,59.273,56.482,23.464,32.305,13.351,0.976,100.497,4.188,38.1,-4.853,530.454,239.869,13.48,48.148
39A2A98A,Engine Overheating,4908.7,1795.1,4.6,18.534,37.794,117.7,1.92252,2.56415,25.031,53.952,55.151,23.899,32.4,18.395,1.173,101.059,1.646,46.5,4.917,541.721,378.598,13.779,52.333
568A59D0,Throttle Body Fault,2648.1,1025.1,39.5,48.324,27.255,83.6,-0.70145,7.5015,34.055,15.379,31.488,20.593,41.96,16.631,1.012,100.0,0.665,40.0,23.815,419.025,322.417,13.944,32.182
739555EF,Throttle Body Fault,3573.5,1318.8,31.2,40.927,27.479,57.9,2.73854,-1.01555,25.731,58.346,36.386,18.204,32.029,24.375,0.982,100.11,0.0,38.9,6.229,380.497,243.013,13.934,42.416
1C4A67A0,Catalytic Converter Failure,4564.3,1326.4,9.1,20.663,21.375,82.0,2.46546,-4.63673,43.204,46.738,54.555,16.078,31.765,19.577,0.993,100.0,3.107,36.8,0.32,636.421,614.381,14.085,49.644
6CA456A6,EVAP System Fault,4760.9,726.0,12.4,16.257,28.755,77.2,4.01775,-10.21275,52.468,34.535,50.346,16.078,33.754,20.516,1.015,100.273,4.518,45.7,-1.959,449.599,329.729,13.921,0.0
DBD0FC70,Transmission Slip,877.3,2408.2,8.1,17.728,88.682,61.3,1.11763,2.84642,43.631,20.565,48.604,16.078,41.044,15.155,0.935,102.0,2.789,31.6,5.333,412.306,295.679,13.471,0.0
43C9331E,Throttle Body Fault,1005.7,1504.5,28.2,56.967,24.074,79.7,-0.67224,6.02074,70.825,73.042,18.561,18.429,31.765,34.713,1.001,101.531,0.0,39.5,13.026,560.612,152.065,13.826,0.0
CCD0CA66,Catalytic Converter Failure,4149.4,1845.3,35.9,17.891,19.036,86.6,0.60466,-7.07366,31.412,54.284,54.589,16.078,37.037,17.259,0.985,100.566,3.53,49.1,3.632,401.879,370.293,13.755,38.666
055E51BD,Alternator Failure,724.5,780.7,22.3,15.971,50.593,91.0,2.45767,2.35565,54.46,38.322,47.461,17.8,40.894,10.732,0.985,102.0,0.23,42.0,4.533,450.819,131.129,10.859,1.231
FF09A9F3,Transmission Slip,1367.5,3000.0,26.9,26.775,96.384,41.0,-1.11305,1.01524,21.545,34.182,59.75,16.078,37.311,15.65,0.948,100.643,0.425,41.5,18.401,431.735,470.155,13.706,40.884
392E922F,MAP Sensor Failure,3209.1,1599.6,31.8,21.933,17.287,91.0,8.97815,25.51104,21.071,31.278,53.85,22.187,39.224,20.334,1.003,100.554,0.0,28.3,20.374,599.383,275.672,13.668,44.772
2877F0C3,Throttle Body Fault,5433.0,1044.5,36.2,35.401,18.692,57.1,3.48212,-4.11025,40.859,37.613,41.948,19.316,38.819,25.171,0.999,101.645,1.791,38.0,-3.726,507.539,315.211,14.225,74.344
E67206DC,Thermostat Stuck Open,6445.3,536.9,50.2,23.257,25.903,65.8,-6.28497,-16.81917,46.914,49.716,56.623,16.078,33.711,15.692,1.07,101.289,1.579,30.0,10.029,438.711,304.196,14.14,41.473
B9AF1BF9,Healthy,7061.9,1080.9,27.1,16.02,29.457,91.0,2.12295,-3.18656,56.005,8.627,48.513,16.687,32.9,17.433,1.003,100.758,1.706,47.9,3.374,644.9,267.917,13.732,33.864
CF603F43,Alternator Failure,1643.9,1709.9,56.3,21.109,49.226,32.4,0.71873,0.54013,33.152,35.2,51.343,21.686,32.51,17.192,0.996,101.709,0.0,40.8,18.272,494.94,367.593,12.195,0.0
438A3C6D,MAP Sensor Failure,2858.1,1548.0,19.0,13.782,94.775,69.2,-6.41055,-16.84726,104.353,26.08,57.105,19.7,38.473,23.055,0.999,100.404,1.879,35.7,21.584,456.665,327.719,14.039,0.0
833DF73F,Crankshaft Position Sensor Failure,6740.5,67.8,71.2,21.496,3.997,-6.0,1.88167,93.47361,28.939,44.088,53.767,16.078,31.765,26.686,0.854,100.74,0.504,48.0,547.513,493.631,260.382,94.793,40.618
68F72D25,EVAP System Fault,187.0,1421.0,6.2,20.045,44.294,73.3,6.53355,-11.55687,23.826,43.359,49.094,16.078,39.57,21.35,1.004,100.543,0.0,40.9,14.686,483.72,465.735,14.032,0.0
82A2D442,Thermostat Stuck Open,818.3,937.6,0.0,16.527,12.368,63.9,-4.81311,-14.44768,18.0,59.83,49.453,16.203,31.765,20.622,1.081,101.171,0.493,45.2,3.13,443.48,307.773,13.379,5.418
FBB77CD4,Transmission Slip,2392.7,3812.9,26.2,16.753,88.897,91.0,-0.96177,2.9153,18.0,37.806,54.489,20.557,40.423,19.761,0.942,100.391,4.898,42.5,18.717,428.299,349.093,13.627,89.82
EFA42332,Crankshaft Position Sensor Failure,5464.7,10.4,71.3,23.841,14.165,2.0,-0.71437,99.69805,34.47,46.748,52.464,23.423,39.473,14.833,0.74,100.509,0.0,30.8,243.302,589.309,522.4,77.161,60.332
8F0931B5,Alternator Failure,140.6,415.8,13.8,12.979,60.084,69.1,3.46445,8.5398,47.384,50.106,51.726,25.497,35.332,28.907,0.995,100.2,0.363,38.7,17.057,269.092,376.012,11.152,8.996
F66168C4,EVAP System Fault,4033.2,1239.4,38.0,20.891,41.896,60.7,5.53523,-3.81171,28.642,41.855,51.723,20.1,35.71,21.963,1.011,100.855,4.097,27.1,7.774,433.498,408.696,13.358,0.0
81F774FC,Catalytic Converter Failure,4288.4,1516.1,53.4,25.221,51.321,91.0,3.03885,-1.76104,26.524,70.314,55.842,17.204,31.765,19.161,1.008,100.584,5.799,34.8,26.728,332.84,317.52,14.045,7.718
F35AC3F5,MAP Sensor Failure,1212.3,667.7,60.1,14.997,52.975,80.7,-1.19179,24.81887,57.416,29.346,50.622,19.019,38.904,19.699,0.994,100.292,3.657,44.4,23.096,405.295,428.45,14.266,0.0
